"country","year","corruption_index","homicide_rate","GDP","total_fisheries_per_ton","total_military","population","unemployment_rate","totalgr","industryofgdp"
"POL",1994,NA,2.3886759153,2874.8253108452,462532,255000,38542652,14.4440002441406,NA,NA
"POL",1995,NA,2.2179670307,3682.79121526652,454483,302000,38594998,13.3380002975464,0.446759108243234,0.335644635795789
"POL",1996,5.57,2.2669629593,4140.98354114142,370493,272900,38624370,12.3540000915527,0.475728867804827,0.322462675837504
"POL",1997,5.08,2.0936655642,4116.92624282821,377593,265150,38649660,10.96399974823,0.430483571454906,0.315004934888222
"POL",1998,4.6,1.9681470824,4510.41311705999,271801,264050,38663481,9.9350004196167,0.413232107731377,0.312682219351262
"POL",1999,NA,1.9212884674,4389.97641534208,269435,264050,38660271,12.289999961853,0.416123745472736,0.303029762939133
"POL",2000,4.1,2.2175134858,4492.72760355938,253477,238800,38258629,16.3129997253418,0.39240144120326,0.288833677807644
"POL",2001,4.1,2.014036746,4981.1986188017,260524,228000,38248076,18.3729991912842,0.40285082430692,0.274763934741498
"POL",2002,4,1.8602891658,5196.93292103894,256149,184400,38230364,19.8950004577637,0.405558975447098,0.267242113106436
"POL",2003,3.6,1.7220828327,5693.37776322597,215835,184400,38204570,19.3700008392334,0.397147518116156,0.275248543023654
"POL",2004,3.5,1.6484566891,6681.17881781198,227239,162000,38182222,19.0729999542236,0.387854710311375,0.289697790714872
"POL",2005,3.4,1.4464818525,8020.96316435897,193167,162000,38165445,17.746000289917,0.404972083998786,0.288256098410541
"POL",2006,3.7,1.2775572022,9038.65480730812,181346,148000,38141267,13.8409996032715,0.410472498824174,0.290282899379799
"POL",2007,4.2,1.368850832,11255.379833753,187448,142000,38120560,9.60200023651123,0.410662359187477,0.28970974209308
"POL",2008,4.6,0.84991479735,14001.3815599165,179309,143000,38125759,7.11800003051758,0.406928714920748,0.291079830459317
"POL",2009,5,1.0090758419,11527.5344226464,260396,121400,38151603,8.16699981689453,0.378627602158828,0.298057646073717
"POL",2010,5.3,1.0018318914,12599.5335818707,220473,121400,38042794,9.63700008392334,0.3841072111822,0.291769586618123
"POL",2011,5.5,1.1022068584,13893.509259001,227345,118050,38063255,9.63199996948242,0.390002680588708,0.298323870453861
"POL",2012,58,1.0699234754,13145.5392627865,230646,172700,38063164,10.0880002975464,0.391177282853513,0.297433757307025
"POL",2013,60,0.79930723911,13781.0626053813,249378.1,172700,38040196,10.326000213623,0.384126984126984,0.286219706137082
"POL",2014,61,0.75345694315,14347.9145754456,231707.7,172700,38011735,8.98999977111816,0.387483867405242,0.294303168393948
"POL",2015,63,0.78350792589,12572.4266045561,242399,172700,37986412,7.50099992752075,0.390618087688795,0.302545822980564
"POL",2016,62,0.68440471715,12431.8158916231,256415,178400,37970087,6.16099977493286,0.387408237312956,0.29568900485077
"POL",2017,60,0.75619494927,13861.3093648235,NA,191000,37974826,4.88700008392334,0.397609215608762,0.284372642133037
"POL",2018,60,0.73045470014,15460.6442805468,NA,NA,37974750,3.84500002861023,0.413778070761443,0.28566079378254
"POL",2019,58,NA,15595.2270334259,NA,NA,37970874,3.47399997711182,NA,0.288267366187593
"PRI",1993,NA,27.230146112,10212.2767630564,2322,NA,3615497,16.9099998474121,NA,0.441503674620128
"PRI",1994,NA,28.132727664,10876.4188239898,2726,NA,3649237,14.6000003814697,NA,0.445336846505082
"PRI",1995,NA,24.217343935,11579.1849969985,3817,NA,3683103,13.9300003051758,NA,0.442531796421211
"PRI",1996,NA,24.137266521,12173.163688986,3101,NA,3724655,13.6400003433228,NA,0.43103529081456
"PRI",1997,NA,19.989508269,12817.6449621352,3685,NA,3759430,13.8000001907349,NA,0.426658297057846
"PRI",1998,NA,17.894036565,14304.4049868015,3949,NA,3781101,13.460000038147,NA,0.452546296296296
"PRI",1999,NA,16.203381124,15220.9913420267,3937,NA,3800081,11.8100004196167,NA,0.403343648968725
"PRI",2000,NA,20.005696445,16192.1269719638,5608,NA,3810605,10.0799999237061,NA,0.460618652940433
"PRI",2001,NA,21.851027216,18123.1987019918,5457,NA,3818774,11.3999996185303,NA,0.483331503112339
"PRI",2002,NA,22.37795215,18731.4593897378,3699,NA,3823701,11.9399995803833,NA,0.492457084616083
"PRI",2003,NA,22.388509057,19557.1202492358,4095,NA,3826095,11.7799997329712,NA,0.490033062755087
"PRI",2004,NA,23.146590957,20988.9923326534,3799,NA,3826878,10.3100004196167,NA,0.479433404762634
"PRI",2005,NA,22.715476949,21959.322696986,3912,NA,3821362,11.3500003814697,NA,0.472323566719793
"PRI",2006,NA,21.607254077,22935.9411586313,3112,NA,3805214,11.0100002288818,NA,0.468599016480151
"PRI",2007,NA,21.402848902,23664.8823485096,2389.3,NA,3782995,10.9300003051758,NA,0.467782620747589
"PRI",2008,5.8,24.223745368,24898.3345857045,2485,NA,3760866,11.4799995422363,NA,0.473982259585452
"PRI",2009,5.8,26.581162075,25768.7258883384,2363,NA,3740410,15,NA,0.494013628591823
"PRI",2010,5.8,28.772219556,26435.74878578,2610,NA,3721525,16.1000003814697,NA,0.50901238345092
"PRI",2011,5.6,33.119261365,27278.8830499205,2044,NA,3678732,15.6999998092651,NA,0.49784707184831
"PRI",2012,63,28.700124697,27944.7338937424,1881,NA,3634488,14.5,NA,0.496384574183182
"PRI",2013,62,26.370879015,28513.1657351067,2021.92,NA,3593077,14.3000001907349,NA,0.492639336261591
"PRI",2014,63,20.384130838,28981.4573305866,2077,NA,3534874,13.8999996185303,NA,0.499339162757282
"PRI",2015,NA,18.157557921,29763.4883013861,2168,NA,3473232,12,NA,0.509382784121963
"PRI",2016,NA,21.443011086,30627.1634017011,1921,NA,3406672,11.8000001907349,NA,0.511515123633391
"PRI",2017,NA,23.042814751,31108.7527508912,NA,NA,3325286,10.8000001907349,NA,0.516340488469774
"PRI",2018,NA,21.088314968,31621.8934700005,NA,NA,3193354,9.19999980926514,NA,0.502091010191137
"PRI",2019,NA,NA,32873.7192730424,NA,NA,3193694,8.1870002746582,NA,NA
"PRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRK",1993,NA,NA,NA,1527398,1100000,21265834,2.93099999427795,NA,NA
"PRK",1994,NA,NA,NA,1189000,1100000,21577982,2.94600009918213,NA,NA
"PRK",1995,NA,NA,NA,1065400,1243000,21862299,2.94899988174438,NA,NA
"PRK",1996,NA,NA,NA,1035600,1169000,22113438,2.96000003814697,NA,NA
"PRK",1997,NA,NA,NA,725783,1244000,22335267,2.94899988174438,NA,NA
"PRK",1998,NA,NA,NA,709500,1244000,22536753,2.94400000572205,NA,NA
"PRK",1999,NA,NA,NA,701500,1244000,22731482,2.98499989509583,NA,NA
"PRK",2000,NA,NA,NA,680550,1244000,22929075,2.96700000762939,NA,NA
"PRK",2001,NA,NA,NA,714595,1271000,23132980,2.96399998664856,NA,NA
"PRK",2002,NA,NA,NA,713095,1271000,23339453,3.0090000629425,NA,NA
"PRK",2003,NA,NA,NA,713095,1271000,23542426,3.01300001144409,NA,NA
"PRK",2004,NA,NA,NA,713105,1295000,23732731,2.97000002861023,NA,NA
"PRK",2005,NA,NA,NA,713175,1295000,23904167,2.91599988937378,NA,NA
"PRK",2006,NA,NA,NA,713180,1295000,24054864,2.8050000667572,NA,NA
"PRK",2007,NA,NA,NA,713250,1295000,24188331,2.71099996566772,NA,NA
"PRK",2008,NA,NA,NA,713550,1295000,24310142,2.6800000667572,NA,NA
"PRK",2009,NA,NA,NA,715660,1379000,24428341,2.89100003242493,NA,NA
"PRK",2010,NA,NA,NA,726285,1379000,24548836,2.94300007820129,NA,NA
"PRK",2011,1,NA,NA,727800,1379000,24673385,2.94400000572205,NA,NA
"PRK",2012,8,NA,NA,722410,1379000,24800612,2.9539999961853,NA,NA
"PRK",2013,8,NA,NA,717975,1379000,24929452,2.96799993515015,NA,NA
"PRK",2014,8,NA,NA,779945,1379000,25057752,2.9210000038147,NA,NA
"PRK",2015,8,NA,NA,773950,1379000,25183833,2.88800001144409,NA,NA
"PRK",2016,12,NA,NA,763100,1469000,25307744,2.84800004959106,NA,NA
"PRK",2017,17,NA,NA,NA,1469000,25429985,2.77900004386902,NA,NA
"PRK",2018,14,NA,NA,NA,NA,25549819,2.71300005912781,NA,NA
"PRK",2019,17,NA,NA,NA,NA,25666161,2.74000000953674,NA,NA
"PRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRT",1993,NA,1.3989834439,9534.6563637308,301751,68000,9964675,5.30000019073486,NA,NA
"PRT",1994,NA,1.4235892927,9977.31987279509,276668,122000,9991525,6.71299982070923,NA,NA
"PRT",1995,5.56,1.0801359822,11781.3618502221,272795,104000,10026176,7.06400012969971,0.374492828179582,0.248145536044126
"PRT",1996,6.53,1.0459821654,12185.0914010629,270798,104000,10063945,7.2979998588562,0.384113320332372,0.254394109793019
"PRT",1997,6.97,1.1204411314,11575.5071124358,234992,100200,10108977,6.57100009918213,0.387534598508761,0.257156123620847
"PRT",1998,6.5,1.2238049447,12199.206385024,236328,94500,10160196,4.65199995040894,0.383230033934013,0.253364915790029
"PRT",1999,NA,1.0629478704,12471.0793640754,218875,90600,10217828,4.57800006866455,0.395340618546357,0.248681230004472
"PRT",2000,6.4,1.126528911,11497.7534604525,199657,90500,10289898,3.80900001525879,0.394452536327815,0.244615743968679
"PRT",2001,6.3,1.0153309167,11724.6114954602,202673,90000,10362722,3.82800006866455,0.39340437488492,0.241438842401402
"PRT",2002,6.3,1.1457739284,12875.3207922585,211706,90000,10419631,4.49700021743774,0.403998014787379,0.234969886519634
"PRT",2003,6.6,1.428624163,15762.9757897367,220850,92600,10458821,6.13199996948242,0.39711376892954,0.22629715019166
"PRT",2004,6.3,1.3752365359,18031.0004215768,229256,91000,10483861,6.31699991226196,0.400488980920526,0.222369566238035
"PRT",2005,6.5,1.2846750448,18773.1253616354,227778,93000,10503330,7.58199977874756,0.406331920556533,0.213833086063294
"PRT",2006,6.6,1.4701925108,19822.8460287336,237731,91000,10522288,7.64699983596802,0.4106539035246,0.211476529637361
"PRT",2007,6.5,1.7497150802,22782.0946224629,264099,91000,10542964,7.96400022506714,0.416138383775067,0.21153352846176
"PRT",2008,6.1,1.1703289153,24847.545135091,231798,91000,10558177,7.55200004577637,0.4164107636388,0.203862797641316
"PRT",2009,5.8,1.2259448404,23059.7974457294,205893.1,91040,10568247,9.43200016021729,0.403502904507545,0.19857190463856
"PRT",2010,6,1.1702468513,22498.6908586557,231797.6,90334,10573100,10.7700004577637,0.405002009899171,0.199500938637987
"PRT",2011,6.1,1.0785865747,23186.9131283278,225324.4,90300,10557560,12.6770000457764,0.423596288388152,0.193449680402193
"PRT",2012,63,1.1590008577,20564.8898617969,209058.8,90300,10514844,15.5270004272461,0.427088207882563,0.191134782639465
"PRT",2013,62,1.3749609115,21647.0418118869,206899.2,79850,10457295,16.1830005645752,0.448170354034207,0.1886789482519
"PRT",2014,63,0.88306797781,22074.3007634216,195002.9,78100,10401062,13.8940000534058,0.443789236572895,0.189367801464576
"PRT",2015,64,0.9644739865,19242.3664710981,199662.9,73600,10358076,12.4440002441406,0.437987633038554,0.194643821268536
"PRT",2016,62,0.63919175171,19978.401214968,196737.2,74500,10325452,11.0659999847412,0.429016435197598,0.193279610326808
"PRT",2017,63,0.7386868888,21490.429863104,NA,52000,10300300,8.86699962615967,0.424120496869051,0.191172658186866
"PRT",2018,64,0.78976680624,23461.5718628115,NA,NA,10283822,6.99300003051758,0.42927527580773,0.19167285093273
"PRT",2019,62,NA,23145.0408172828,NA,NA,10269417,6.33400011062622,NA,0.18888862063467
"PRY",1993,NA,NA,1591.37310975103,19075,16000,4555521,9.21100044250488,0.133805047859452,0.332043974695818
"PRY",1994,NA,NA,1686.84600113489,20100,16000,4666094,9.24300003051758,0.14769190179245,0.322311815367462
"PRY",1995,NA,NA,1897.09636155578,21190,28300,4776843,9.2519998550415,0.154262996826717,0.317262289896802
"PRY",1996,NA,NA,2002.68591835969,22350,35000,4887632,9.27799987792969,0.146714888992423,0.314493057482251
"PRY",1997,NA,NA,1993.80278066684,28350,35000,4998100,9.25800037384033,0.15015680737156,0.311785640245962
"PRY",1998,1.5,NA,1812.99402201687,28095,35000,5107839,9.2519998550415,0.148831028321955,0.329920082544748
"PRY",1999,NA,NA,1694.11023601353,28095,35000,5216349,9.33500003814697,0.146944994891784,0.35128827047079
"PRY",2000,NA,18.69175733,1663.60525171951,28103,35000,5323201,9.30399990081787,0.137549800172248,0.355635329986887
"PRY",2001,NA,24.205840276,1565.05371192641,25570,33400,5428444,9.30099964141846,0.142533876345598,0.385619118460378
"PRY",2002,1.7,24.801345202,1300.85142610263,25200,33400,5531962,9.39299964904785,0.123447995343461,0.421710275465435
"PRY",2003,1.6,22.812069555,1365.41641811806,24700,33400,5632983,6.81400012969971,0.122755226763541,0.402733826715247
"PRY",2004,1.9,21.09742929,1679.49717143909,24700,24000,5730549,6.51300001144409,0.133012896404298,0.384052880586144
"PRY",2005,2.1,15.229833991,1843.63379108317,23920,25000,5824096,4.82499980926514,0.127080644050131,0.392893886541103
"PRY",2006,2.6,12.548171789,2271.09003761933,23250,26000,5913209,5.27600002288818,0.12627233599263,0.383057903240628
"PRY",2007,2.4,13.053415644,2976.82550327827,22550,26000,5998427,4.71299982070923,0.120316808679529,0.371011236408528
"PRY",2008,2.4,13.697738114,4041.58387643025,21850,26000,6081296,4.41499996185303,0.118608924463241,0.368263992976149
"PRY",2009,2.1,13.319338024,3624.57105807169,21200,25450,6163972,5.46000003814697,0.125069067663968,0.374040068610047
"PRY",2010,2.2,11.859762866,4355.93493867734,20757.42,25450,6248020,4.56899976730347,0.125918929192268,0.346316513570784
"PRY",2011,2.2,10.372623473,5322.96375987671,21929.06,25450,6333976,4.66900014877319,0.134233340025836,0.340756617178914
"PRY",2012,25,10.106657157,5183.08287691315,22400,25450,6421512,4.08500003814697,0.140124443357071,0.345023722092559
"PRY",2013,24,9.2776447316,5926.83286284344,23450,25450,6510276,4.38500022888184,0.125615280582221,0.331604086515297
"PRY",2014,24,8.7582074101,6102.94323272326,24500,25450,6599526,5.03399991989136,0.134355253412503,0.336926846648048
"PRY",2015,27,9.2244495456,5406.70385708338,25481,25450,6688746,4.55600023269653,0.141129557021489,0.34627560438675
"PRY",2016,30,9.8703458516,5319.41021789703,25500,25450,6777872,5.25500011444092,0.135053243929457,0.345305258266914
"PRY",2017,29,7.8781917963,5680.58076826353,NA,27000,6867062,4.61499977111816,0.141871805064475,0.34383380665083
"PRY",2018,29,7.1448399951,5805.67561638869,NA,NA,6956071,4.53399991989136,NA,0.331225525497785
"PRY",2019,28,NA,5414.79913793258,NA,NA,7044636,4.80900001525879,NA,0.322369306642453
"PSE",1993,NA,NA,NA,NA,NA,2262676,10.5729999542236,NA,NA
"PSE",1994,NA,NA,1201.58154213882,NA,NA,2366298,10.5909996032715,NA,0.331481025568881
"PSE",1995,NA,1.183806595,1326.56285737146,1229,NA,2474666,10.5959997177124,NA,0.295235774338979
"PSE",1996,NA,4.3755154904,1317.46675131385,2493,NA,2587997,10.6110000610352,NA,0.265896292820272
"PSE",1997,NA,1.5668490943,1389.16497137651,3791,NA,2706518,10.5989999771118,NA,0.232299590403745
"PSE",1998,NA,1.4996880649,1465.04605685868,3625,NA,2776568,10.5950002670288,NA,0.229804808495993
"PSE",1999,NA,1.7308424587,1499.49217657019,3650,NA,2848431,10.6440000534058,NA,0.247448023974527
"PSE",2000,NA,1.3027258919,1476.17185000238,2623,NA,2922153,10.625,NA,0.214924888724036
"PSE",2001,NA,1.6918899256,1335.55319529359,1950,NA,2997784,21.4930000305176,NA,0.240227789294902
"PSE",2002,NA,2.5146731176,1156.21747345769,2379,NA,3075373,27.4650001525879,NA,0.200686202823556
"PSE",2003,3,2.7310751022,1257.69857009689,1507,NA,3154969,23.003999710083,NA,0.231905241935484
"PSE",2004,2.5,2.7386943275,1337.56572430673,2951,NA,3236626,23.2150001525879,NA,0.220109951030213
"PSE",2005,2.6,2.3197602206,1455.18787518115,1824,56000,3320396,20.0160007476807,NA,0.232046028395215
"PSE",2006,NA,NA,1441.46170046742,2340,56000,3406334,19.0139999389648,NA,0.210688173356958
"PSE",2007,NA,NA,1575.56340027289,2739,56000,3494496,18.2819995880127,NA,0.200461331686585
"PSE",2008,NA,1.2186609664,1857.89051544595,2908,56000,3591977,22.9130001068115,NA,0.189930321420544
"PSE",2009,NA,1.111761323,1970.18296337398,1640,56000,3689099,20.4519996643066,NA,0.195371618832723
"PSE",2010,NA,0.78902622329,2354.12598671847,1979,56000,3786161,21.4160003662109,NA,0.202308960967565
"PSE",2011,NA,0.57836147303,2695.19385339015,1507,56000,3882986,17.5970001220703,NA,0.202371624591511
"PSE",2012,NA,0.61298028184,2834.02152463393,2360,56000,3979998,19.2019996643066,NA,0.219036473571289
"PSE",2013,NA,0.55382216909,3060.3123893102,2214,NA,4076708,19.8939990997314,NA,0.202276370631613
"PSE",2014,NA,0.54192782696,3046.82179844817,3094,NA,4173398,20.5259990692139,NA,0.199731039038661
"PSE",2015,NA,1.1922740641,2967.85174651975,3503,NA,4270092,23.0049991607666,NA,0.188945001183619
"PSE",2016,NA,0.40986753944,3074.29115236515,3586,NA,4367088,23.9389991760254,NA,0.195587567128716
"PSE",2017,NA,0.71620668292,3254.48588658763,NA,NA,4454805,25.6770000457764,NA,NA
"PSE",2018,NA,0.49352474965,3198.86664447405,NA,NA,4569087,26.2560005187988,NA,NA
"PSE",2019,NA,NA,NA,NA,NA,4685306,26.1690006256104,NA,NA
"PSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PYF",1993,NA,NA,17539.7138267404,8386.172,NA,210642,11.9060001373291,NA,NA
"PYF",1994,NA,NA,16444.07868181,9134.96,NA,214197,11.918999671936,NA,NA
"PYF",1995,NA,NA,18261.8268633935,9440.699,NA,218071,11.8780002593994,NA,NA
"PYF",1996,NA,NA,17788.1490529454,10227.38,NA,222322,11.7510004043579,NA,NA
"PYF",1997,NA,NA,15723.213314789,12328.32,NA,226866,11.5620002746582,NA,NA
"PYF",1998,NA,NA,16302.4605837944,13029,NA,231570,11.3920001983643,NA,NA
"PYF",1999,NA,NA,16073.9987922195,13272.82,NA,236221,11.6490001678467,NA,NA
"PYF",2000,NA,NA,14323.820820245,14704.99,NA,240686,11.6040000915527,NA,NA
"PYF",2001,NA,NA,NA,16121.62,NA,244931,11.5550003051758,NA,NA
"PYF",2002,NA,NA,NA,16631.73,NA,248972,11.710000038147,NA,NA
"PYF",2003,NA,NA,NA,15617.06,NA,252703,12.2229995727539,NA,NA
"PYF",2004,NA,NA,NA,14206.8,NA,255992,12.3430004119873,NA,NA
"PYF",2005,NA,NA,NA,14550.83,NA,258780,12.3879995346069,NA,NA
"PYF",2006,NA,1.1493944607,NA,15261.1,NA,261010,12.0749998092651,NA,NA
"PYF",2007,NA,2.6644640431,NA,15432.19,NA,262721,11.7399997711182,NA,NA
"PYF",2008,NA,3.4082646631,NA,14229.69,NA,264061,11.7749996185303,NA,NA
"PYF",2009,NA,0.37699429985,NA,15279.36,NA,265254,13.8649997711182,NA,NA
"PYF",2010,NA,NA,NA,15228.44,NA,266455,14.3190002441406,NA,NA
"PYF",2011,NA,NA,NA,15770.92,NA,267698,14.3140001296997,NA,NA
"PYF",2012,NA,NA,NA,17041.56,NA,268998,14.5819997787476,NA,NA
"PYF",2013,NA,NA,NA,17230.67,NA,270328,14.8039999008179,NA,NA
"PYF",2014,NA,NA,NA,17393.56,NA,271705,14.293999671936,NA,NA
"PYF",2015,NA,NA,NA,16094.7,NA,273124,13.7449998855591,NA,NA
"PYF",2016,NA,NA,NA,15096.99,NA,274575,13.2559995651245,NA,NA
"PYF",2017,NA,NA,NA,NA,NA,276103,12.7740001678467,NA,NA
"PYF",2018,NA,NA,NA,NA,NA,277679,12.3140001296997,NA,NA
"PYF",2019,NA,NA,NA,NA,NA,279287,12.0959997177124,NA,NA
"PYF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QAT",1993,NA,0.79764057917,14270.9737672887,6994,8000,501479,2.96799993515015,0.418272552783109,NA
"QAT",1994,NA,0.98610771452,14544.0916399872,5086,10000,507041,2.89800000190735,0.380397124017435,NA
"QAT",1995,NA,NA,15849.7200813762,4271,11100,513442,2.6800000667572,0.407379650259942,NA
"QAT",1996,NA,NA,17337.4218651437,4740,11800,522531,2.4539999961853,0.408296943231441,NA
"QAT",1997,NA,NA,21104.7242969818,5034,11800,535321,2.12800002098084,0.341138994261259,NA
"QAT",1998,NA,0.36260393135,18593.5489164818,5279,11800,551562,2.14400005340576,0.342244843289579,NA
"QAT",1999,NA,0.52586741831,21723.6999628948,4397,11800,570489,2.15199995040894,0.338210192635942,NA
"QAT",2000,NA,0.16878577203,29976.117039047,7140,12300,592468,1.58800005912781,0.386644185255082,NA
"QAT",2001,NA,0.81299094491,28517.2672052928,8865,12300,615012,1.6599999666214,0.356437969924812,NA
"QAT",2002,NA,NA,30214.8590095562,7155,12400,640868,1.77100002765656,0.417867884910051,NA
"QAT",2003,5.6,NA,34517.7550921858,11295,12400,681788,1.75,0.358591223748876,NA
"QAT",2004,5.2,0.66371798888,42124.8290055486,11134,12000,753334,1.5789999961853,0.47670371909412,NA
"QAT",2005,5.9,0.69331299615,51455.5941945775,13946,12000,865416,1.12699997425079,0.405235330770987,NA
"QAT",2006,6,0.48890001408,59530.1535400938,16412,12000,1022711,0.870000004768372,0.388347148832865,NA
"QAT",2007,6,0.73864881435,65421.7527679693,15226,12000,1218434,0.519999980926514,0.405961034082254,NA
"QAT",2008,6.5,0.83526488338,80234.4700713492,17724,12000,1436665,0.310000002384186,0.335922418025559,NA
"QAT",2009,7,0.48340004254,59094.4449369175,14100,11800,1654950,0.310000002384186,0.475004635013737,NA
"QAT",2010,7.7,0.21547904493,67403.1602978106,13796,11800,1856327,0.449999988079071,0.342961279627617,NA
"QAT",2011,7.2,0.19647697143,82409.5803345471,13021,11800,2035871,0.560000002384186,0.3644985606728,0.732142681700731
"QAT",2012,68,0.31875006261,85076.1479273998,11311,11800,2196074,0.479999989271164,0.395398147848616,0.734692107035411
"QAT",2013,68,0.38517850242,85050.9109716822,12062,11800,2336574,0.280000001192093,0.475690829991332,0.71768350592851
"QAT",2014,69,0.36597237641,83858.5283798723,16269,11800,2459198,0.200000002980232,0.456932451262759,0.697579989822263
"QAT",2015,71,NA,63039.0165548075,15213,11800,2565710,0.170000001788139,0.435511513708251,0.574408093312248
"QAT",2016,61,NA,57163.0609918357,14526,21500,2654374,0.150000005960464,0.30943047772517,0.532053847059143
"QAT",2017,63,NA,61264.3964777979,NA,22000,2724724,0.140000000596046,0.268753054947081,0.569461176393141
"QAT",2018,62,NA,68793.7844372614,NA,NA,2781677,0.109999999403954,0.318710457292081,0.610585191757183
"QAT",2019,62,NA,64781.7331974169,NA,NA,2832067,0.090999998152256,NA,0.576783759622771
"ROU",1993,NA,3.1689439707,1158.13251591344,34919,200000,22763280,8.27099990844727,0.351341123818996,0.390371235488476
"ROU",1994,NA,3.3570091886,1323.10432504932,42651,200000,22730211,8.17000007629395,0.333481681681682,0.427328370033037
"ROU",1995,NA,3.3007113033,1650.27648080037,69105,296500,22684270,8.01000022888184,0.322282083160658,0.363900349512522
"ROU",1996,NA,3.165874365,1633.01064354117,32159,307500,22619004,6.73999977111816,0.298078858292928,0.377951649586835
"ROU",1997,3.44,3.0612785808,1577.32335708773,19614,306050,22553978,5.51399993896484,0.289154158294922,0.360026039113572
"ROU",1998,3,2.4970743947,1852.46730900412,18675,295550,22507344,5.62900018692017,0.309711041211281,0.322122152957358
"ROU",1999,NA,2.538330358,1599.88953304677,16841,282900,22472040,6.23699998855591,0.341755372564772,0.303919719045684
"ROU",2000,2.9,2.5115841171,1659.90763954548,17099,282900,22442971,6.96700000762939,0.328788680406029,0.302634621400688
"ROU",2001,2.8,3.1788109828,1825.17980455979,18427,178900,22131970,6.55800008773804,0.317779543130477,0.32337206984498
"ROU",2002,2.6,3.0018379851,2119.88267323918,16228,179100,21730496,8.10999965667725,0.32137194522702,0.333269850234614
"ROU",2003,2.8,3.2043604347,2679.41190951209,18932,177100,21574326,6.94999980926514,0.312530627235725,0.320484937285585
"ROU",2004,2.9,2.2569398583,3494.94451718304,13232,176000,21451748,7.7189998626709,0.318813015582035,0.318347873600822
"ROU",2005,3,2.0217313239,4617.92901643258,13337,177000,21319685,7.17399978637695,0.32065138438977,0.322658742760889
"ROU",2006,3.1,1.6812411911,5757.4964285719,14751,154000,21193760,7.26900005340576,0.328568834941384,0.329782770932418
"ROU",2007,3.7,1.8018278426,8360.16632132485,16495,153000,20882982,6.41300010681152,0.346225783490842,0.342821825497409
"ROU",2008,3.8,1.4498653138,10435.0439841037,17942,153000,20537875,5.78700017929077,0.321501014198783,0.367741526756529
"ROU",2009,3.8,1.2501214386,8548.11867218639,17151,151645,20367487,6.85900020599365,0.3023383198906,0.364248709347848
"ROU",2010,3.7,1.2993445637,8209.9194562169,11669.32,153800,20246871,6.95900011062622,0.330161647865487,0.378273610640477
"ROU",2011,3.6,1.0080289258,9104.99562203019,11607.27,151300,20147528,7.17700004577637,0.340182209943763,0.38515834210707
"ROU",2012,NA,1.0480798214,8535.0468756267,13964,151300,20058035,6.79400014877319,0.33624463783152,0.325041865763784
"ROU",2013,NA,1.0828112163,9555.2442173314,15364,151300,19983693,7.09600019454956,0.332324508740926,0.321656741563663
"ROU",2014,NA,1.6220860846,10026.9735781794,16927.98,151300,19908979,6.80200004577637,0.340696241343723,0.316082604274278
"ROU",2015,NA,1.701364635,8977.43738227167,20348.75,150400,19815616,6.81199979782104,0.354166222277108,0.299467798915446
"ROU",2016,NA,1.5457449581,9567.12934484744,25302.03,149200,19702267,5.90100002288818,0.318251550379998,0.300637638776091
"ROU",2017,48,1.297448057,10807.7953907179,NA,126000,19587290,4.92700004577637,0.306718759319229,0.288922301393981
"ROU",2018,47,1.2816496985,12408.5964891293,NA,NA,19472545,4.18699979782104,0.320411709132209,0.282666531428917
"ROU",2019,44,NA,12919.5296441908,NA,NA,19356544,3.9760000705719,NA,0.281628891099782
"RUS",1993,NA,30.369287298,2930.67020113494,4467715,1500000,148458777,5.88299989700317,NA,0.405255052183546
"RUS",1994,NA,32.268405618,2662.10403424087,3789591,1400000,148407912,8.13099956512451,NA,0.412152926729431
"RUS",1995,NA,30.532127206,2665.77986699982,4390952,1800000,148375787,9.44900035858154,NA,0.345391926383218
"RUS",1996,2.58,26.403712363,2643.92919598833,4747731,1622000,148160129,9.66499996185303,NA,0.353467042522777
"RUS",1997,2.27,23.688482544,2737.57202398929,4748500,1823000,147915361,11.8129997253418,NA,0.346892270441073
"RUS",1998,2.4,22.769313534,1834.86184283035,4551494,1702000,147670784,13.2609996795654,NA,0.339440292391723
"RUS",1999,NA,26.018283996,1330.75723561155,4238575,1482100,147214776,13.03600025177,NA,0.334962012517122
"RUS",2000,2.1,28.06600244,1771.59405905827,4104502,1427100,146596869,10.581000328064,0.387050344193182,0.3391897031752
"RUS",2001,2.3,29.432069069,2100.35251171829,3729276,1386200,145976482,8.97799968719482,0.388024779304797,0.318373541233321
"RUS",2002,2.7,30.473287576,2377.52957748244,3345547,1397200,145306497,7.875,0.382893939224067,0.290563928119662
"RUS",2003,2.7,28.88026209,2975.12535330125,3399975,1369700,144648618,8.21000003814697,0.377800549285909,0.28653134993955
"RUS",2004,2.8,27.245851731,4102.36483299792,3063387,1452000,144067316,7.76300001144409,0.38287222059371,0.317022224264003
"RUS",2005,2.4,24.803698003,5323.46308263384,3322873,1452000,143518814,7.12400007247925,0.458277720573449,0.326292320728391
"RUS",2006,2.5,20.11390843,6920.18912483291,3402263,1446000,143049637,7.05499982833862,0.444283654619108,0.31780260587244
