date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
2015-08-13,06:00,103.5,1.1177777777777778,Boarded,Around 5.37nm East of Pulau Karimun Kecil,IDN,IDN,11.155283202988478,103.42839603000004,1.0471865910000702,"13.08.2015: 0600 LT: Posn: 01:07.4N – 103:30.0E, Around 5.37nm East of Pulau Karimun Kecil, Indonesia.
Five robbers armed with long knives boarded a container vessel underway. Alarm raised and crew mustered. Hearing the alarm and seeing the crew alertness, the robbers escaped. A search was carried out. Nothing reported stolen. Incident reported to VTIS Singapore.","NA",Container,"NA",imb
2015-08-15,10:00,104.11666666666667,1.2516666666666667,Boarded,Around 4.12nm NNE of Pulau Batam,IDN,IDN,7.033317793851367,104.10320071700005,1.1895205750000741,"15.08.2015: 1000 LT: Posn: 01:15.6N – 104:07.8E, Around 4.12nm NNE of Pulau Batam, Indonesia.
While enroute to Tianjin, China, duty crew onboard a container ship noticed padlocks on three store rooms damaged. He immediately raised the alarm and crew mustered. Hearing the alarm, a robber was observed escaping from the CO2 room. A search was carried out. Nothing reported stolen.","NA",Container,"NA",imb
2015-08-15,05:00,107.04999999999995,10.234444444444,Boarded,Vung Tau Anchorage,VNM,VNM,10.626809699648945,107.08716881600003,10.323187567000048,"15.08.2015: 0001 – 0500 LT: Posn: 10:14.4N – 107:03.6E, Vung Tau Anchorage, Vietnam.
Robbers boarded an anchored bulk carrier. They broke into the paint locker, stole ship’s stores and escaped. The theft was noticed by the C/O at 0830 LT. The incident was reported to Port Control.","NA",Bulk Carrier,Anchored,imb
2015-08-15,23:30,98.98333333333301,6.2333333333333,Hijacked,"(Around 38nm West of Pulau Langkawi, Malaysia)",THA,MYS,39.845612084432325,99.17400149800005,6.539007880000042,"15.08.2015: 2330 LT: Posn: 06:14N – 098:59E (Around 38nm West of Pulau Langkawi, Malaysia), Malacca Straits.
Five pirates armed with rifles in a speed boat attacked and hijacked a fishing vessel and sailed towards Thailand’s territorial waters.  On receiving information about the hijack from the Fisheries Department, the MMEA contacted with the Royal Thailand Marine Police who launched a search. The fishing vessel was located at Taratao Island on 17.08.2015 and towed to Saturn, Thailand. On 19.08.2015 a MMEA vessel escorted the fishing vessel  safely to Kuala Kedah.","NA",Fishing Vessel,"NA",imb
2015-08-15,02:30,103.63333333333333,1.0333333333333334,Boarded,Around 6.6nm SW of Pulau Takong Kecil,IDN,IDN,19.707206201276833,103.74341881600003,0.8937442080000437,"15.08.2015: 0230 LT: Posn: 01:02N – 103:38E, Around 6.6nm SW of Pulau Takong Kecil, Indonesia.
Eight robbers armed with long knives boarded a container ship underway using hooks attached with ropes. They took hostage the duty oiler, tied his hands and feet and put a cloth bag over his head. The boarding was noticed by the duty watch keeper who raised the alarm. Crew mustered and a search was carried out. Seeing the alerted crew the robbers escaped without stealing anything. VTIS Singapore informed. Coast guard boarded the ship for investigation.","NA",Container,"NA",imb
2015-08-16,08:00,-64.55,10.267777777777777,Boarded,Guanta Anchorage,VEN,VEN,1.8080386395728263,-64.55939693899995,10.254339911000045,"16.08.2015: 0800 LT: Posn: 10:16.4N - 064:33.9W, Guanta Anchorage, Venezuela.
Bosun on routine rounds onboard an anchored general cargo ship noticed three store rooms opened and their padlocks broken. He immediately raised the alarm and crew mustered. It was noticed that the robbers had boarded the ship via the anchor chain, stolen ship’s properties and escaped.","NA",General Cargo,Anchored,imb
2015-08-18,03:50,13.028055555555966,-5.8683333333333,Boarded,Boma Anchorage,COD,COD,1.5354036624690999,13.036351319000062,-5.857208592999939,"18.08.2015: 0350 LT: Posn: 05:52.6S – 013:01.7E, Boma Anchorage, Democratic Republic of the Congo.
A robber boarded an anchored bulk carrier awaiting berthing instructions. Duty AB and OS spotted a robber on the main deck near cargo hold No.2. Seeing the duty crew approaching the robber jumped overboard and escaped. Duty officer informed, alarm raised and crew mustered. A search was carried but nothing reported stolen.","NA",Bulk Carrier,Berthed,imb
2015-08-20,05:35,103.60138888889003,1.0852777777778,Boarded,Around 5.67nm SSW of Pulau Nipah,IDN,IDN,19.353956319706796,103.44312584700003,1.0127627620000794,"20.08.2015: 0535 LT: Posn: 01:04N - 103:36E, Around 5.67nm SSW of Pulau Nipah, Indonesia.
While underway around seven robbers armed with knives boarded a bulk carrier. Crew spotted the robbers and immediately retreated to the bridge. Two crew remained in the engine room. The vessel transmitted a SSAS alert and informed VTIS Singapore which indicated that a patrol boat was dispatched to provide assistance. Later the vessel informed the robbers had left the vessel. All crew safe.","NA",Bulk Carrier,"NA",imb
2015-08-20,10:50,125.65,7.033333333333333,Boarded,"New Davao Oil Mill, Davao Port",PHL,PHL,4.782629224857113,125.67790774800005,7.066392320000091,"20.08.2015: 1050 LT: Posn: 07:02N - 125:39E, New Davao Oil Mill, Davao Port, Philippines.
Bosun onboard a berthed product tanker noticed and shouted at an unauthorised person on deck. Seeing the alerted crew the person jumped overboard and escaped. Upon searching the vessel ship's properties were found stolen.","NA",Product Tanker,Berthed,imb
2015-08-21,02:30,103.43333333332998,1.1683333333333,Attempted,Around 2.9nm NE of Pulau Karimun Kecil,IDN,IDN,6.41567123826087,103.38982181100005,1.1302757830000587,"21.08.2015: 0230 LT: Posn: 01:10.6N – 103:26.7E, Around 2.9nm NE of Pulau Karimun Kecil, Indonesia.
Five robbers in a speed boat approached and attempted to board a tanker underway using a grappling hook. Duty crew noticed the robbers and raised the alarm. Hearing the alarm and seeing the alerted crew, the robbers aborted the attempted attack and moved away. VTIS Singapore informed.","NA",Crude Tanker,"NA",imb
2015-08-21,22:00,103.73333333333335,1.1,Boarded,Around 0.92nm ESE of Pulau Takong Kecil,IDN,IDN,15.715171928107676,103.84473717500003,1.0126813820000393,"21.08.2015: 2200 LT: Posn: 01:06N – 103:44E, Around 0.92nm ESE of Pulau Takong Kecil, Indonesia.
Three robbers boarded a product tanker underway and entered into the steering room. Duty crew noticed the robbers, raised the alarm and crew mustered.  Upon hearing the alarm and seeing the alerted crew, the robbers escaped. A search was carried out. Nothing reported stolen. Authorities informed about the incident via the agents.","NA",Product Tanker,"NA",imb
2015-08-21,01:40,-77.15055555555602,3.8383333333333,Boarded,Buenaventura Inner Anchorage,COL,COL,2.2248964191769494,-77.13394120999993,3.8270938170000477,"21.08.2015: 0140 LT: Posn: 03:50.18N - 077:09.2W, Buenaventura Inner Anchorage, Colombia.
Duty AB on routine rounds onboard a tanker noticed four robbers lowering paint drums into a waiting boat. He immediately informed the duty officer who raised the alarm. Crew mustered and made their way towards the robbers. Seeing the approaching crew the robbers escaped with ship's stores. Port control informed.","NA",Product Tanker,"NA",imb
2015-08-21,04:10,103.48333333332994,1.1666666666667,Boarded,Around 5.68nm East of Pulau Karimun Kecil,IDN,IDN,11.158384306793023,103.38982181100005,1.1302757830000587,"21.08.2015: 0410 LT: Posn: 01:10N - 103:29E, Around 5.68nm East of Pulau Karimun Kecil, Indonesia.
Alert crew onboard a drifting container ship noticed a hook attached to a rope on the poop deck. Alarm raised, crew mustered and a search was carried out. Seeing the crew alertness, the robbers escaped with stolen ship’s properties.","NA",Container,"NA",imb
2015-08-21,23:30,103.71666666667,1.0666666666667,Boarded,Around 2.9nm NW of Pulau Kapaladjernih,IDN,IDN,15.316227831577148,103.83887780000003,1.0029971370000794,"21.08.2015: 2330 LT: Posn: 01:04N - 103:43E, Around 2.9nm NW of Pulau Kapaladjernih, Indonesia.
Four robbers boarded a bulk carrier underway. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped empty handed.","NA",Bulk Carrier,"NA",imb
2015-08-21,03:40,103.5188888888889,1.0833333333333333,Boarded,Around 6.36nm NE of Pulau Karimun Besar,IDN,IDN,10.722926607205165,103.43140709700003,1.042710679000038,"21.08.2015: 0340 LT: Posn: 01:05N – 103:31E, Around 6.36nm NE of Pulau Karimun Besar, Indonesia.
Four robbers armed with knives boarded a chemical tanker underway and entered the engine room. They tied up the duty 3/E, stole ship’s engine spares and escaped. Duty crew on routine rounds found 3/E and released him. Alarm raised, crew mustered and a search carried out. VTIS Singapore and Indonesian Navy informed.","NA",Chemical Tanker,"NA",imb
2015-08-22,05:20,103.53333333333,1.1,Boarded,Around 7.63nm ESE of Pulau Nipah,IDN,IDN,12.993251044914947,103.43140709700003,1.042710679000038,"22.08.2015: 0520 LT: Posn: 01:06N – 103:32E, Around 7.63nm ESE of Pulau Nipah, Indonesia.
Four robbers in a boat boarded a container ship underway. They broke the padlock to the entrance of the engine room. Alert duty oiler on routine rounds spotted the robbers and informed bridge. Master raised the general alarm, contacted Singapore VTIS for assistance and crew mustered. Seeing the alerted crew the robbers escaped. A search was carried out. Footsteps were noticed on the poop deck. Nothing reported stolen. A navy patrol boat escorted the vessel to the pilot boarding area. When alongside, the Authorities boarded the ship for investigation.","NA",Container,"NA",imb
2015-09-05,00:38,103.43333333333334,1.1833333333333333,Boarded,Around 2.86nm NE of Pulau Karimun Kecil,IDN,IDN,7.607323264052212,103.38982181100005,1.1302757830000587,"05.09.2015: 0038 LT: Posn: 01:11N - 103:26E, Around 2.86nm NE of Pulau Karimun Kecil, Indonesia.
Six robbers boarded a bulk carrier underway. Alarm raised and deck lights switched on. Seeing the crew alertness, the robbers escaped without stealing anything.","NA",Bulk Carrier,"NA",imb
2015-09-06,10:30,103.98333333332994,1.2680555555556,Boarded,Singapore Straits,SGP,SGP,6.404909876557635,103.95435631600003,1.318101304000038,"06.09.2015: 1030 LT: Posn: 01:16.5N – 103:59.4E, Singapore Straits.
Four robbers boarded an anchored tanker unnoticed. They broke into the engine room, stole engine spares and escaped. The Master informed the CSO of the security breach.","NA",Crude Tanker,Anchored,imb
2015-09-08,02:30,103.41666666666993,1.1833333333333,Boarded,Around 1.8NM NE of Pulau Karimun Kecil,IDN,IDN,6.58378917553073,103.38982181100005,1.1302757830000587,"08.09.2015: 0230 LT: Posn: 01:11N – 103:25E, Around 1.8nm NE of Pulau Karimun Kecil, Indonesia.
While transiting Singapore Straits, robbers boarded a bulk carrier and were spotted by the Master who raised the alarm and switched on all deck lights. Crew mustered. A search was carried out. Nothing reported stolen. VTIS Singapore informed. When the ship entered Singapore anchorage, the Coast Guard boarded for investigation.","NA",Bulk Carrier,"NA",imb
2015-09-08,03:30,103.56666666666666,1.1422222222222222,Boarded,Around 4.88nm WSW of Pulau Nipah,MYS,IDN,15.244165490139936,103.51636803500003,1.2704531920000477,"08.09.2015: 0330 LT: Posn: 01:08.32N – 103:34.27E, Around 4.88nm WSW of Pulau Nipah, Indonesia.
Four robbers armed with long knives boarded a tanker underway. Engine room crew noticed the robbers, raised the alarm and crew mustered. A search was carried out but no robbers were found and nothing reported stolen. Singapore VTIS and Indonesian Navy informed. When the vessel entered Singapore waters, the Authorities boarded for investigation.","NA",Crude Tanker,"NA",imb
2015-09-09,05:00,103.51666666667006,1.1166666666667,Boarded,Around 6.4nm SE of Pulau Karimun Kecil,IDN,IDN,12.471779063673393,103.42839603000004,1.0471865910000702,"09.09.2015: 0500 LT: Posn: 01:07.0N – 103:31.0E, Around 6.4nm SE of Pulau Karimun Kecil, Indonesia.
Chief officer onboard a container ship underway noticed the duty engineer laying on the floor bound and gagged with mouth bleeding. Alarm raised. Upon searching the vessel it was noticed that robber had boarded unnoticed, stole ship’s spares and escaped.","NA",Container,"NA",imb
2015-09-12,05:00,103.9,1.0705555555555555,Boarded,"PT Dharma Sentosa Marindo Yard, Pulau Batam",IDN,IDN,0.7614105698531798,103.90674889400003,1.0716820330000587,"12.09.2015: 0500 LT: Posn: 01:04.14N – 103:54.23E, PT Dharma Sentosa Marindo Yard, Pulau Batam, Indonesia.
Three robbers boarded a berthed tug. One robber armed with a sword and knife stood guard while the other two started stealing ship’s stores. The cook noticed the robbers and was threatened with the knife and ordered to retreat into the accommodation. Alarm raised and the robbers escaped. Authorities informed.","NA",Tug,Berthed,imb
2015-09-16,08:20,107.03333333333,10.233333333333,Boarded,Vung Tau Anchorage,VNM,VNM,11.556726092486219,107.08716881600003,10.323187567000048,"16.09.2015: 0820 LT: Posn: 10:14N - 107:02E, Vung Tau Anchorage, Vietnam.
Robbers boarded an anchored bulk carrier unnoticed, stole ship’s properties and escaped. The incident was discovered later in the day.","NA",Bulk Carrier,Anchored,imb
2015-09-16,04:20,103.51666666667006,1.1,Boarded,Around 6.6nm ESE of Pulau Karimun Kecil,IDN,IDN,11.409548722749385,103.43140709700003,1.042710679000038,"16.09.2015: 0420 LT: Posn: 01:06N - 103:31E, Around 6.6nm ESE of Pulau Karimun Kecil, Indonesia.
Duty lookout onboard a bulk carrier underway noticed a speed boat alongside the ship. Alarm raised, crew mustered and SSAS activated. The robbers entered the engine room, tied up the Duty Oiler and escaped with ship’s engine spares.","NA",Bulk Carrier,"NA",imb
2015-09-18,06:00,121.0518343649992,13.674524028000754,Boarded,"JG Summit Petrochemical Group Jetty No. 1, Batangas",PHL,PHL,1.3278691083792367,121.04639733200008,13.663763739000046,"18.09.2015: 0600 LT: Posn: 13:40.46N - 121:03.10E, JG Summit Petrochemical Group Jetty No. 1, Batangas, Philippines.
Robbers boarded a berthed product tanker unnoticed, stole ship properties and escaped. The theft was reported by AB on rounds who found the forward mooring rope cut and ship's properties missing.","NA",Product Tanker,Berthed,imb
2015-09-19,04:20,103.55,1.1166666666666667,Boarded,Around 6nm WSW of Pulau Nipah,IDN,IDN,15.52731589506363,103.43140709700003,1.042710679000038,"19.09.2015: 0420 LT: Posn: 01:07N -103:33E, Around 6nm WSW of Pulau Nipah, Indonesia.
Five robbers armed with knives boarded an anchored tanker. The duty officer called the deck patrol AB via the walkie talkie. As no response was received the duty officer raised the alarm and crew mustered. The crew noticed the robbers exiting from the accommodation block and escaping. Upon searching the vessel the duty AB was found tied near the aft mooring winches. Engine room spares stolen. Incident reported to the local authority.","NA",Crude Tanker,Anchored,imb
2015-09-20,04:00,103.41666666666993,1.1836111111111,Boarded,Around 1.92nm NE of Pulau Karimun Kecil,IDN,IDN,6.611174170434133,103.38982181100005,1.1302757830000587,"20.09.2015: 0400 LT: Posn: 01:11.1N – 103:25.0E, Around 1.92nm NE of Pulau Karimun Kecil, Indonesia.
Three robbers armed with a bolo boarded a bulk carrier underway. They entered the engine room, stole ship's properties and escaped. Duty crew sighted the robbers, raised the alarm and crew mustered. VTIS Singapore was informed. A naval vessel was observed in the vicinity.","NA",Bulk Carrier,"NA",imb
2015-09-20,23:20,103.68333333332998,1.0666666666667,Attempted,Around 3.09nm SW of Pulau Takong Kecil,IDN,IDN,18.68907434683076,103.83887780000003,1.0029971370000794,"20.09.2015: 2320 LT: Posn: 01:04N - 103:41E, Around 3.09nm SW of Pulau Takong Kecil, Indonesia.
Alert crew onboard a bulk carrier underway noticed a speed boat with eight persons approaching. Alarm raised, crew mustered, VTIS informed and anti-piracy measures deployed. As the boat came alongside the Master commenced manoeuvring resulting in the robbers aborting and moving away.  Naval vessels in the vicinity were dispatched to assist the vessel.","NA",Bulk Carrier,"NA",imb
2015-09-22,15:10,3.216666666666697,6.2691666666667,Attempted,Around 14.8nm SSW of Lagos,NGA,NGA,14.107875153040824,3.2142033210000704,6.396714585000041,"22.09.2015: 1510 LT: Posn:006:16.9N - 003:13.1E: 14.8nm SSW off Lagos, Nigeria.
A small boat approached and came alongside an anchored product tanker. The persons onboard pretended to be cargo inspectors and produced a fake letter of authorisation purportedly signed by the Master of the vessel. Seeing the fraudulent document, and suspecting an attempt to board the vessel illegally, the Master contacted a nearby naval security boat, which responded and detained the suspected persons.","NA",Product Tanker,Anchored,imb
2015-09-25,"NA",98.75027777777802,3.9336111111111,Boarded,Belawan Anchorage,IDN,IDN,8.44773718532337,98.67661980100007,3.9145469330000537,"25.09.2015: Posn: 03:56.1N – 098:45.6E, Belawan Anchorage, Indonesia.
Robbers boarded an anchored product tanker unnoticed. All crew mustered and a search was carried out. Ship’s stores and engine spares were reported stolen. Incident reported to local agents.","NA",Product Tanker,Anchored,imb
2015-09-29,02:20,101.5,1.7027777777778,Boarded,Dumai Anchorage,IDN,IDN,2.7327413707680117,101.49447675900007,1.6786970070000393,"29.09.2015: 0220 LT: Posn: 01:42.10N - 101:30.53E, Dumai Anchorage, Indonesia.
Four robbers armed with machetes boarded a product tanker at anchor. Hearing the intrusion alarm the OOW contacted the duty crew to check. When the aft crew did not reply the AB keeping watch on the forecastle was instructed to investigate. The aft duty crew was found gagged and tied up. Alarm was raised and crew alerted. Seeing the alerted crew the robbers escaped without stealing anything. Attempts to contact port control were futile.","NA",Product Tanker,"NA",imb
2015-09-30,04:00,106.73333333332994,10.769444444444,Boarded,"Vietnam International Container Terminal, Ho Chi Minh City Port",VNM,VNM,10.120508140083254,106.76815839900007,10.68467845300006,"30.09.2015: 0400 LT: Posn: 10:46.10N – 106:44.10E, Vietnam International Container Terminal, Ho Chi Minh City Port, Vietnam.
A stevedore onboard a berthed container ship noticed two robbers near the forecastle and alerted the duty AB who in turn notified the OOW. The AB stopped his approach towards the robbers when he noticed them to be armed with a long bladed weapon. When the robbers saw the alerted crew they jumped overboard and escaped. Upon checking, the padlock on the bosun store was found to be forced opened and ship’s properties stolen.","NA",Container,Berthed,imb
2015-10-01,19:20,118.10000000000002,5.8194444444444,Boarded,Sandakan anchorage,MYS,MYS,0.6876128248403339,118.09595787900003,5.824164130000042,"01.10.2015: 1920 LT: 05:49.10N-118:05.54E: Around 1.5nm NNE off Sandakan, Malaysia.
Two robbers boarded a tanker via the anchor chain. Alert crew spotted the robbers and raised the alarm, resulting in the robbers abandoning the collected stolen items and escaping.","NA",Chemical Tanker,"NA",imb
2015-10-05,07:05,98.81666666666706,3.9333333333333,Boarded,Belawan Anchorage,IDN,IDN,14.432435770860378,98.70026879800008,3.8753043450000746,"05.10.2015: 0705 LT: Posn: 03:56.00N – 098:49.05E, Belawan Anchorage, Indonesia.
A fishing boat saw five intruders boarding an anchored product tanker and immediately notified the tanker. Alarm raised, fog horn sounded and crew mustered. The robbers threatened the approaching crew with long knives and escaped empty handed.","NA",Product Tanker,Anchored,imb
2015-10-05,05:00,106.88333333333334,-6.024444444444445,Boarded,Tanjung Priok Anchorage,IDN,IDN,10.019898123307321,106.83773847700007,-6.102715752999927,"05.10.2015: 0001 – 0500 LT: Posn: 06:01.28S – 106:53.52E, Tanjung Priok Anchorage, Indonesia.
Unnoticed, robbers boarded an anchored general cargo ship in the early morning. They entered into the engine room workshop, stole ship’s properties and escaped. The theft was noticed by the duty crew during routine rounds.","NA",General Cargo,Anchored,imb
2015-10-06,03:00,118.14999999999998,5.8175,Boarded,"Sandakan Anchorage, Sabah",MYS,MYS,2.0479908411191086,118.16553795700008,5.827541408000059,"06.10.2015: 0300 LT: Posn: 05:49.3N – 118:09.1E, Sandakan Anchorage, Sabah, Malaysia.
Unnoticed, robbers boarded an anchored product tanker during the hours of darkness and forced their way into the bosun store. They stole several ship’s spares and escaped. The theft was noticed by the duty crew during routine rounds. The incident was reported to Port Authorities.","NA",Product Tanker,Anchored,imb
2015-10-09,05:15,103.58333333333333,1.083888888888889,Boarded,Around 5.57nm SW of Pulau Nipah,IDN,IDN,17.4750519396887,103.44312584700003,1.0127627620000794,"09.10.2015: 0515 LT: Posn: 01:05.2N – 103:35.0E, Around 5.57nm SW of Pulau Nipah, Indonesia.
Three robbers armed with bolos boarded a bulk carrier underway and entered the engine room. Master raised the alarm and crew mustered on the bridge and informed the authorities. The robbers escaped with stolen engine spares. After dropping anchor, the Authorities boarded the ship for investigation.","NA",Bulk Carrier,"NA",imb
2015-10-10,09:15,125.53333333333333,5.460833333333333,Boarded,"4.5nm SE of Olanivan Island, General Santos Port",PHL,PHL,13.10761537266123,125.42221113400001,5.42023346600007,"10.10.2015: 0915 LT: Posn: 4.5nm SE of Olanivan Island, General Santos Port, Philippines.
While enroute to Tambler, General Santos City, a general cargo ship noticed two speed boats with seven persons armed with guns approaching. Suspecting a boarding attempt the Master instructed the crew to close and lock all access to the vessel’s accommodation. The armed robbers boarded the vessel but departed when they could not enter into the accommodation. The Master raised the alarm, informed the local authorities and notified the owners. A coast guard vessel was dispatched to investigate.","NA",General Cargo,"NA",imb
2015-10-15,03:20,103.51861111111111,1.1177777777777778,Boarded,Around 6.3nm East of Pulau Karimun Kecil,IDN,IDN,12.717992908964343,103.42839603000004,1.0471865910000702,"15.10.2015: 0320 LT: Posn: 01:07N - 103:31E, Around 6.3nm East of Pulau Karimun Kecil, Indonesia. 
3/E noticed four robbers armed with long knives opening the aft door to the engine room workshop. 3/E and Junior Engineer were taken hostage and their hands tied up. The robbers stole their personal belongings and spare parts and escaped. Junior Engineer managed to free himself and alerted the other crew members. A search was carried.","NA",LPG Tanker,"NA",imb
2015-10-15,01:20,103.5,1.1166666666667,Attempted,Around 6nm East of Pulau Karimun Kecil,IDN,IDN,11.069663860510069,103.42839603000004,1.0471865910000702,"15.10.2015: 0120 LT: Posn: 01:07N - 103:30E, Around 6nm East of Pulau Karimun Kecil, Indonesia.
Duty crew onboard a bulk carrier underway noticed a speed boat approaching the ship. Alarm raised, crew mustered and search light directed towards the speedboat. Seeing the crew alertness, the robbers aborted and move away.","NA",Bulk Carrier,"NA",imb
2015-10-15,05:40,103.43333333332998,1.1691666666667,Boarded,Around 2.85nm NE of Pulau Karimun Kecil,IDN,IDN,6.476484874813928,103.38982181100005,1.1302757830000587,"15.10.2015: 0540 LT: Posn: 01:10.9N – 103:26.4E, Around 2.85nm NE of Pulau Karimun Kecil, Indonesia.
Six robbers in a small boat boarded a tanker underway using hooks attached with ropes. Two of the robbers entered the engine room and were spotted by the 2/E. One of the robbers threatened the 2/E with a long knife and signalled him to be quiet or he would cut his throat. The 2/E escaped and raised the alarm. Crew mustered. Hearing the alarm and seeing the crew alertness, the robbers escaped. Nothing was reported stolen. VTIS Singapore informed. Authorities boarded the tanker for investigation.","NA",Crude Tanker,"NA",imb
2015-10-18,09:00,107.10000000000002,10.101944444444,Boarded,Mui Vung Tau Anchorage,VNM,VNM,24.511872923302395,107.08716881600003,10.323187567000048,"18.10.2015: 0900 LT: Posn: 10:06.7N – 107:06.9E, Mui Vung Tau Anchorage, Vietnam.
Duty AB on routine rounds onboard an anchored tanker noticed two robbers on the poop deck. He shouted at them and retreated to a safe location and raised the alarm. Crew mustered and approached the robbers. Seeing the alert crew, the robbers escaped. A search was carried out and nothing found stolen. Vung Tau port control informed.","NA",Crude Tanker,Anchored,imb
2015-10-18,19:10,9.183333333333394,2.7019444444444,Suspicious,Around 45nm WSW of Kribi,CMR,CMR,72.76668181839781,9.822927280000044,2.562933661000045,"Suspicious Incident: This incident will not be included in the statistics.
18.10.2015: 1910 LT: Posn: 02:42.7N – 009:11.1E, Around 45nm WSW of Kribi, Cameroon.
Two suspicious high speed skiffs approached a LPG tanker underway. 2/O immediately informed Master who in turn raised the alarm and made announcements. As the skiffs approached the vessel, the Master increased speed and took evasive manoeuvres resulting in the skiffs aborting and moving away.","NA",LPG Tanker,"NA",imb
2015-10-19,19:54 UTC,5.416666666666629,3.966666666666667,Boarded,Around 36nm SW of Bayelsa Coast,NGA,NGA,67.64725306065776,5.782399936000047,4.455959377000056,"19.10.2015: 1954 UTC: Posn: 03:58N – 005:25E, Around 36nm SW of Bayelsa Coast, Nigeria.
Pirates armed with submachine guns boarded a refrigerated cargo ship underway. They opened fire, damaged some equipment, stole ship’s cash, kidnapped four crew members and escaped. The remaining crew were able to retreat to the engine room. Nigerian authorities notified. On 12.11.2015, the four crew members were released and they returned home safely.","NA",Refrigerated Cargo,"NA",imb
2015-10-20,07:30 UTC,-75.51722222222202,10.317222222222,Boarded,Mamonal Anchorage,COL,COL,0.25781471620249996,-75.5156957669999,10.31899648600006,"20.10.2015: 0730 UTC: Posn: 10:19.2N – 075:31.2W, Mamonal Anchorage, Colombia.
Duty watchman on board and anchored product tanker noticed two robbers on the forecastle and informed the OOW. Alarm raised, search light directed towards to the forecastle area and forward fog horn sounded. Upon hearing alarm, the robbers escaped. Nothing reported stolen. Port Authorities informed by VHF CH-14.","NA",Product Tanker,Anchored,imb
2015-10-22,05:30,103.53333333333333,1.1022222222222222,Boarded,Around 7.57nm ENE of Pulau Karimun Besar,IDN,IDN,13.114801781396565,103.43140709700003,1.042710679000038,"22.10.2015: 0530 LT: Posn: 01:06.8N – 103:32.0E, Around 7.57nm ENE of Pulau Karimun Besar, Indonesia.
Three robbers armed with long knives boarded a bulk carrier underway using a rope ladder. Duty oiler sighted the robbers in the Engine Room Store and immediately informed the bridge. The Master raised the alarm followed by PA announcement. Upon hearing the alarm and seeing the alerted crew, the robbers escaped with stolen ship’s stores. VTIS Singapore informed. An Indonesian naval vessel approached the bulk carrier for assistance. Upon arrival Singapore the Coast Guard boarded for investigation.","NA",Bulk Carrier,"NA",imb
2015-10-22,23:00,107.21777777777778,20.684722222222224,Boarded,Cai Lan Outer Anchorage,VNM,VNM,15.921209181838783,107.07349694100003,20.732163804000038,"22.10.2015: 2300 LT: Posn: 20:41N - 107:13E, Cai Lan Outer Anchorage, Vietnam.
AB on anti-piracy watch onboard an anchored bulk carrier noticed six robbers climbing onto the forecastle using a rope attached to a hook. He notified the OOW who raised the alarm and crew mustered. Seeing the alerted crew the robbers escaped. A search was carried out and nothing found stolen. Port authority and local agent informed.","NA",Bulk Carrier,Anchored,imb
2015-10-22,05:16,98.78333333333333,3.8833333333333333,Boarded,Around 8nm NE of Belawan Anchorage,IDN,IDN,9.26827938552472,98.70026879800008,3.8753043450000746,"22.10.2015: 0516 LT: Posn: 03:53N - 098:47E, Around 8nm NE of Belawan Anchorage, Indonesia.
Robbers boarded an anchored tanker unnoticed using a rope attached to a hook. Duty crew on routine rounds noticed the open forecastle door and raised the general alarm. A search was carried out and nothing found stolen. Incident reported to port control.","NA",Chemical Tanker,Anchored,imb
2015-10-22,03:45,103.51666666666667,1.1208333333333333,Attempted,Around 6.50nm ESE of Pulau Karimun Kecil,IDN,IDN,12.760748893725728,103.42839603000004,1.0471865910000702,"22.10.2015: 0345 LT: Posn: 01:07.15N – 103:31.00E, Around 6.50nm ESE of Pulau Karimun Kecil, Indonesia.
Four persons in a small boat approached and attempted to board a bulk carrier underway. Master raised the general alarm. CSO and Singapore Coast Guard informed. A coast guard vessel was seen approaching the vessel in response to the call.","NA",Bulk Carrier,"NA",imb
2015-10-24,08:30,-10.85,6.333333333333333,Boarded,Monrovia Anchorage,LBR,LBR,5.2846435843756705,-10.807850714999915,6.31085846600007,"24.10.2015: 0830 LT: Posn: 06:20N - 010:51W, Monrovia Anchorage, Liberia.
Unnoticed robbers boarded an anchored bulk carrier, stole ship’s properties and escaped. The theft was noticed when the crew noticed the padlock to the safety locker broken. Incident reported to local agents.","NA",Bulk Carrier,Anchored,imb
2015-10-29,"NA",69.93333333333334,22.666666666666668,Boarded,Reliance Crude Anchorage,IND,IND,14.453524583127653,69.97299238400007,22.541449286000045,"29.10.2015: Morning Hrs: Posn: 22:40N - 069:56E, Reliance Crude Anchorage, India. 
Unnoticed, robbers boarded an anchored tanker via the anchor chain, stole ship’s properties from the forecastle and escaped. The theft was noticed by duty crew on routine rounds. PFSO informed.","NA",Crude Tanker,Anchored,imb
2015-10-31,02:00,70.0333333333333,22.77861111111111,Boarded,Kandla Anchorage,IND,IND,13.29097513606491,69.99691816500007,22.893784898000035,"31.10.2015: 0017 – 0200 LT: Posn: 22:46.43N – 070:02.23E, Kandla Anchorage, India.
Robbers boarded an anchored bulk carrier unnoticed. Duty crew on routine rounds noticed the pad locks to the bosun stores were damaged and ship’s stores were stolen. Incident report to port control.","NA",Bulk Carrier,Anchored,imb
